School,year,offPassYd,offRushYd,offRushYdAvg,defPassYd,defRushYd,defRushYdAvg,difTakaways,offTDpP,defTDpP,totPenalties,offPassYdAvg,defPassYdAvg,offTD,defTD,runAvgoffPassYd,runAvgoffRushYd,runAvgoffRushYdAvg,runAvgdefPassYd,runAvgdefRushYd,runAvgdefRushYdAvg,runAvgdifTakeaways,runAvgoffTDpP,runAvgdefTDpP,runAvgtotPenalties,runAvgoffPassYdAvg,runAvgdefPassYdAvg,runAvgoffTD,runAvgdefTD
Alabama,1959,52,157,3.6,41.5,122,3.1,,0.019230769,0.012048193,,6.117647059,3.952380952,1,0.6,80.23119698,178.9388346,3.977067372,67.61625774,149.3883513,3.230142941,,0.037799917,0.028679041,,6.586505104,5.361073174,2.174707279,1.653929645
Alabama,1960,88.7,167.1,4,62.3,81,2.4,,0.038251366,0.014373717,,6.669172932,4.356643357,2.1,0.7,81.50151743,177.1630094,3.980507266,66.81881908,139.1300986,3.1056215,,0.037867634,0.026533243,,6.598905278,5.210408702,2.163501187,1.510840198
Alabama,1961,115,182.3,4.2,70.5,50,1.7,,0.06097561,0.006289308,,7.931034483,3.810810811,3.5,0.3,86.52628982,177.933558,4.013431176,67.37099622,125.7605838,2.894778275,,0.041333831,0.023496652,,6.798724659,5.000469018,2.363976009,1.329214168
Alabama,1962,126.4,169.2,3.9,90.4,53.5,1.8,,0.05210084,0.00811359,,7.949685535,4.497512438,3.1,0.4,92.50734635,176.6235243,3.9964165,70.82534679,114.9214962,2.730561534,,0.042948882,0.021189193,,6.97136879,4.925025531,2.474379608,1.189832043
Alabama,1963,78.5,165.6,4,102.7,94.1,2.6,,0.043715847,0.018484288,,5.946969697,5.612021858,2.4,1,90.40624439,174.9699957,3.996954025,75.60654477,111.7982718,2.710977304,,0.043063927,0.020783457,,6.817708926,5.02807498,2.463222667,1.161357237
Alabama,1964,120.9,163.5,4,82.6,91,2.6,,0.037300178,0.017681729,,7.651898734,5.227848101,2.1,0.9,94.98030774,173.2494963,3.997410921,76.65556305,108.678531,2.694330708,,0.042199364,0.020318198,,6.942837397,5.058040948,2.408739267,1.122153651
Alabama,1965,134.5,152.2,3.3,103.1,108.5,3.1,,0.038897893,0.01532567,,8.677419355,6.064705882,2.4,0.8,100.9082616,170.0920719,3.892799283,80.62222859,108.6517514,2.755181102,,0.041704144,0.019569319,,7.203024691,5.209040688,2.407428377,1.073830603
Alabama,1966,128.9,160.5,3.5,105.2,80.1,2.4,,0.047463175,0.008976661,,8.158227848,4.696428571,2.9,0.5,105.1070223,168.6532611,3.833879391,84.30889431,104.3689887,2.701903937,,0.042567998,0.01798042,,7.346305165,5.132148871,2.48131412,0.987756013
Alabama,1967,122.3,119.7,2.7,122.3,85.5,2.3,,0.033018868,0.016750419,,6.610810811,5.484304933,2.1,1,107.685969,161.3102719,3.663797482,90.00756016,101.5386404,2.641618346,,0.041135629,0.01779592,,7.235981011,5.18497228,2.424117002,0.989592611
Alabama,1968,163.8,113.9,2.6,139.8,77.2,2.1,,0.025787966,0.017741935,,6.181132075,5.482352941,1.8,1.1,116.1030736,154.1987311,3.50422786,97.47642614,97.88784431,2.560375594,,0.038833479,0.017787822,,7.077753671,5.229579379,2.330499452,1.006153719
Alabama,1969,246.1,125.5,3.3,194.6,165,4.2,,0.049780381,0.036764706,,8.258389262,6.687285223,3.4,2.5,135.6026126,149.8939215,3.473593681,112.0449622,107.9546677,2.806319255,,0.040475515,0.020634355,,7.25484901,5.448235256,2.490924534,1.230230661
Alabama,1970,180.3,186.3,4.4,150.1,147.9,3.9,,0.043478261,0.038284839,,6.72761194,5.538745387,3,2.5,142.3072207,155.3548332,3.612554629,117.7532179,113.9464675,2.970371367,,0.040925927,0.023281928,,7.175763449,5.461811776,2.567285854,1.420696062
Alabama,1971,53.6,297.1,5.1,94.7,106.8,3,,0.054711246,0.014466546,,7.657142857,4.735,3.6,0.8,129.0011376,176.6166083,3.835671434,114.2952352,112.8744974,2.974815662,,0.042993724,0.02195962,,7.24797036,5.352790009,2.722192976,1.327591653
Alabama,1972,97.4,282.7,4.8,89.3,105.3,2.8,,0.063400576,0.023131673,,9.102803738,4.988826816,4.4,1.3,124.260967,192.529117,3.980320719,110.5459499,111.7383228,2.948593313,,0.046054752,0.022135428,,7.526195367,5.29819553,2.973864029,1.323452905
Alabama,1973,105.1,335.6,6.1,96.4,128,3.2,,0.072900158,0.016611296,,13.47435897,4.918367347,4.6,1,121.3868219,213.9897495,4.298272611,108.4240574,114.1775744,2.986304316,,0.050081563,0.021306808,,8.418419908,5.241221303,3.217784425,1.274934969
Alabama,1974,81.9,274,4.8,68.5,133.3,3.3,,0.050295858,0.014134276,,7.875,4.077380952,3.4,0.8,115.4637986,222.991287,4.37353172,102.4354488,117.0459382,3.033358668,,0.050113707,0.020230928,,8.336906922,5.06664525,3.245116761,1.203694724
Alabama,1975,76.8,276.7,4.9,84.1,86.4,2.3,,0.054252199,0.010638298,,6.67826087,4.64640884,3.7,0.6,109.6642288,231.047594,4.452501962,99.68513149,112.4490475,2.923354868,,0.050734481,0.018792034,,8.088110014,5.003609789,3.313349247,1.113140515
Alabama,1976,96.5,238.9,4.6,89.6,142.7,3.3,,0.05221519,0.020236088,,8.935185185,5.743589744,3.3,1.2,107.6895945,232.2254549,4.474626667,98.17236177,116.9866904,2.979851638,,0.050956588,0.019008642,,8.21517129,5.114606782,3.31134686,1.126169438
Alabama,1977,109.7,272.3,4.7,103.8,127.3,3.2,,0.054093567,0.02292769,,10.65048544,6.215568862,3.7,1.3,107.9911553,238.2366367,4.508432667,99.01650751,118.5336868,3.012873892,,0.051427134,0.019596499,,8.580468412,5.279751094,3.369644831,1.152244022
Alabama,1978,106.3,263.2,4.9,155.1,128.3,3.2,,0.055722892,0.025889968,,8.053030303,7.247663551,3.7,1.6,107.737482,241.9811412,4.567167767,107.4290314,119.9986338,3.040942808,,0.052071498,0.020540519,,8.501352696,5.574937963,3.419198106,1.219407419
Alabama,1979,76.9,316,5,71.7,93.4,2.9,,0.050754458,0.011764706,,8.268817204,3.93956044,3.7,0.6,103.1118597,253.08397,4.632092602,102.0696767,116.0088387,3.019801387,,0.051873942,0.019224147,,8.466472372,5.329631334,3.46131839,1.126496306
Alabama,1980,60.3,281.8,5.3,91.1,116.2,2.7,,0.052117264,0.014802632,,6.931034483,5.205714286,3.2,0.9,96.69008077,257.3913745,4.732278712,100.4242252,116.0375129,2.971831179,,0.05191044,0.01856092,,8.236156688,5.311043777,3.422120632,1.09252186
Alabama,1981,96.3,256.8,4.4,136.4,117.4,3.2,,0.038123167,0.023217247,,10.35483871,5.731092437,2.6,1.4,96.63156865,257.3026683,4.682436905,105.8205914,116.241886,3.006056502,,0.049842349,0.019259369,,8.553958992,5.374051076,3.298802537,1.138643581
Alabama,1982,141.4,244.6,4.6,158.3,123.7,3.4,,0.048104956,0.031746032,,9.064102564,6.019011407,3.3,2,103.3468334,255.3972681,4.670071369,113.6925027,117.3606031,3.065148027,,0.04958174,0.021132368,,8.630480528,5.470795126,3.298982157,1.267847044
Alabama,1983,167.4,221.3,4.7,187.2,141.8,3.7,,0.045189504,0.031397174,,7.678899083,7.37007874,3.1,2,112.9548084,250.2826779,4.674560664,124.7186273,121.0265126,3.160375823,,0.048922905,0.022672089,,8.487743311,5.755687668,3.269134833,1.377669987
Alabama,1984,112.8,185.8,4,143,161,3.8,,0.03314121,0.031065089,,5.013333333,5.766129032,2.3,2.1,112.9315871,240.6102762,4.573376564,127.4608332,127.0225357,3.256319449,,0.046555651,0.023931039,,7.966581814,5.757253872,3.123764608,1.486019489
Alabama,1985,166.6,181.8,4.3,168.3,131.1,3.5,,0.046925566,0.022116904,,8.5,6.548638132,2.9,1.4,120.981849,231.7887348,4.53237008,133.5867082,127.6341554,3.292871532,,0.046611138,0.023658919,,8.046594542,5.875961511,3.090199917,1.473116566
Alabama,1986,120.1,243.6,5.4,154.5,120.2,3.5,,0.045813586,0.022071307,,6.56284153,6.22983871,2.9,1.3,120.8495717,233.5604245,4.662514568,136.723702,126.5190321,3.323940802,,0.046491505,0.023420777,,7.82403159,5.929043091,3.061669929,1.447149081
Alabama,1987,103.9,182.3,4.2,149.9,138.3,3.4,,0.036006547,0.025764895,,5.837078652,7.104265403,2.2,1.6,118.3071359,225.8713609,4.593137383,138.7001467,128.2861773,3.335349682,,0.044918762,0.023772395,,7.525988649,6.105326438,2.93241944,1.470076719
Alabama,1988,160.5,141.8,3.4,175.8,87.8,2.6,,0.03500761,0.024875622,,6.632231405,6.535315985,2.3,1.5,124.6360655,213.2606567,4.414166775,144.2651247,122.2132507,3.22504723,,0.043432089,0.023937879,,7.391925063,6.16982487,2.837556524,1.474565211
Alabama,1989,221.2,177,4.2,171.1,92.3,2.9,,0.043243243,0.029220779,,6.955974843,5.646864686,3.2,1.8,139.1206557,207.8215582,4.382041759,148.290356,117.7262631,3.176290145,,0.043403762,0.024730314,,7.32653253,6.091380842,2.891923045,1.523380429
Alabama,1990,127.4,178.7,4.1,126.3,83.9,2.5,,0.028106509,0.015177066,,5.2,4.895348837,1.9,0.9,137.3625574,203.4533245,4.339735495,144.9918026,112.6523236,3.074846623,,0.041109174,0.023297327,,7.00755265,5.911976042,2.743134589,1.429873365
Alabama,1991,125.7,231,5,154.3,121,3.4,,0.042833608,0.018487395,,8.79020979,6.402489627,2.6,1.1,135.6131737,207.5853258,4.438775171,146.3880322,113.9044751,3.12361963,,0.041367839,0.022575837,,7.274951221,5.985553079,2.7216644,1.38039236
Alabama,1992,142.1,192.8,4.3,128.5,50.8,1.7,,0.039393939,0.016129032,,6.831730769,5.059055118,2.6,0.9,136.5861977,205.3675269,4.417958895,143.7048274,104.4388038,2.910076685,,0.041071754,0.021608816,,7.208468153,5.846578385,2.70341474,1.308333506
Alabama,1993,197.6,163,4,118.4,120.4,3.7,,0.038880249,0.026455026,,8.554112554,4.974789916,2.5,1.5,145.738268,199.0123979,4.355265061,139.9091033,106.8329832,3.028565183,,0.040743028,0.022335748,,7.410314814,5.715810115,2.672902529,1.33708348
Alabama,1994,161.9,150.5,3.4,159.6,119.2,3.5,,0.036565978,0.026890756,,8.611702128,6.234375,2.3,1.6,148.1625278,191.7355382,4.211975302,142.8627378,108.6880357,3.099280405,,0.040116471,0.023018999,,7.590522911,5.793594848,2.61696715,1.376520958
Alabama,1995,187.3,145.7,3.3,178.8,105.4,3.1,,0.032394366,0.028787879,,7.067924528,5.676190476,2.3,1.9,154.0331487,184.8302075,4.075179007,148.2533271,108.1948304,3.099388344,,0.038958155,0.023884331,,7.512133153,5.775984192,2.569422077,1.455042814
Alabama,1996,168.6,160.5,3.8,150.5,85.4,2.8,,0.043609023,0.027422303,,6.825910931,6.142857143,2.9,1.5,156.2181764,181.1806764,4.033902156,148.590328,104.7756058,3.054480093,,0.039655785,0.024415027,,7.40919982,5.831015135,2.619008766,1.461786392
Alabama,1997,173.8,150.9,3.9,227.5,136.9,3.9,,0.039513678,0.034985423,,6.389705882,6.791044776,2.6,2.4,158.8554499,176.6385749,4.013816832,160.4267788,109.594265,3.181308079,,0.039634469,0.026000586,,7.256275729,5.975019581,2.616157451,1.602518433
Alabama,1998,202.9,106,3.3,202.8,135.4,3.7,,0.039408867,0.035769829,,7.144366197,7.242857143,2.4,2.3,165.4621324,166.0427887,3.906744307,166.782762,113.4651252,3.259111867,,0.039600629,0.027465973,,7.2394893,6.165195215,2.583733833,1.707140668
Alabama,1999,182.9,165,4.2,204.9,68.8,2.7,,0.045180723,0.034722222,,6.724264706,6.443396226,3,2,168.0778126,165.8863704,3.950732661,172.5003477,106.7653564,3.175245087,,0.040437643,0.02855441,,7.16220561,6.206925367,2.646173758,1.751069568
Alabama,2000,171.7,137.6,3.9,211.6,125.4,3.3,0.8,0.033227848,0.032951289,15,6.067137809,6.760383387,2.1,2.3,168.6211407,161.6434148,3.943122762,178.3652956,109.560553,3.193958324,0.8,0.039356174,0.029213942,15,6.99794544,6.28994407,2.564247695,1.833409133
Alabama,2001,183,226.4,5.3,252.2,108.9,3.1,-0.3,0.048120301,0.038575668,14.6,7.754237288,7.712538226,3.2,2.6,170.7779696,171.3569026,4.146654348,189.4405012,109.46147,3.179864575,0.635,0.040670793,0.030618201,14.94,7.111389217,6.503333193,2.65961054,1.948397763
Alabama,2002,190.2,213.2,4.5,177.2,80.2,2.7,-1.1,0.043417367,0.027210884,16.8,7.991596639,6.152777778,3.1,1.6,173.6912741,177.6333672,4.199656196,187.604426,105.0722495,3.107884889,0.37475,0.041082779,0.030107103,15.219,7.243420331,6.450749881,2.725668959,1.896138099
Alabama,2003,191.6,158.9,4,227.8,132.5,3.7,-0.1,0.037518038,0.042028986,12.6,6.451178451,6.861445783,2.6,2.9,176.377583,174.8233621,4.169707766,193.6337621,109.1864121,3.196702156,0.3035375,0.040548068,0.031895386,14.82615,7.124584049,6.512354266,2.706818615,2.046717384
Alabama,2004,141.6,185.1,4.4,113.1,132.4,3.3,-0.5,0.04245283,0.028099174,11.2,6.495412844,5.599009901,2.7,1.7,171.1609456,176.3648578,4.204251601,181.5536978,112.6684503,3.212196832,0.183006875,0.040833782,0.031325954,14.2822275,7.030208368,6.375352611,2.705795823,1.994709776
Alabama,2005,216.4,142.5,3.7,160.8,94.3,3.1,-0.7,0.033873343,0.02020202,13.1,7.385665529,5.488054608,2.3,1.2,177.9468037,171.2851291,4.128613861,178.4406431,109.9131827,3.195367307,0.050555844,0.039789716,0.029657364,14.10489338,7.083526942,6.242257911,2.64492645,1.87550331
Alabama,2006,212.8,123.1,3.5,173.1,124.6,4,-0.6,0.033742331,0.036842105,12.9,7.046357616,6.788235294,2.2,2.1,183.1747832,164.0573598,4.034321782,177.6395467,112.1162053,3.316062211,-0.047027533,0.038882608,0.030735075,13.92415937,7.077951543,6.324154518,2.578187482,1.909177813
Alabama,2007,224.5,149.2,4,221.3,124.2,3.4,-0.3,0.040540541,0.037626628,12.1,6.184573003,6.726443769,3,2.6,189.3735657,161.8287558,4.029173515,184.1886147,113.9287745,3.32865288,-0.084973403,0.039131298,0.031768808,13.65053546,6.943944762,6.384497906,2.64145936,2.012801141
Alabama,2008,171.1,184.6,4.6,189.4,74.1,2.7,-0.4,0.048062016,0.027732463,10.3,7.158995816,5.670658683,3.1,1.7,186.6325308,165.2444424,4.114797487,184.9703225,107.9544583,3.234354948,-0.132227392,0.040470906,0.031163356,13.14795514,6.97620242,6.277422022,2.710240456,1.96588097
Alabama,2009,187.9,215.1,5,166,78.1,2.8,-1.3,0.050295858,0.019900498,11,7.607287449,5.171339564,3.4,1.2,186.8226512,172.7227761,4.247577864,182.1247741,103.4762896,3.169201706,-0.307393284,0.041944649,0.029473927,12.82576187,7.070865175,6.111509654,2.813704387,1.850998825
Alabama,2010,261.2,182.9,5.1,176.2,110.2,3.3,-0.9,0.064364207,0.022690438,10.6,9.395683453,6.24822695,4.1,1.4,197.9792535,174.2493597,4.375441185,181.236058,104.4848462,3.18882145,-0.396284291,0.045307582,0.028456404,12.49189759,7.419587916,6.132017248,3.006648729,1.783349001
Alabama,2011,215.2,214.5,5.5,111.5,72.2,2.4,-0.6,0.057057057,0.012635379,8.3,7.825454545,4.338521401,3.8,0.7,200.5623655,180.2869557,4.544125007,170.7756493,99.64211923,3.070498232,-0.426841647,0.047070004,0.02608325,11.86311295,7.480467911,5.862992871,3.12565142,1.620846651
Alabama,2012,218,227.5,5.6,173.6,76.4,2.4,-1,0.074882995,0.02173913,8.7,9.316239316,6.112676056,4.8,1.3,203.1780107,187.3689124,4.702506256,171.1993019,96.15580135,2.969923497,-0.5128154,0.051241952,0.025431632,11.38864601,7.755833622,5.900445349,3.376803707,1.572719653
Alabama,2013,248.5,205.6,5.8,180.3,106.2,3.3,-0.2,0.070754717,0.02698145,10.3,8.84341637,6.604395604,4.5,1.6,209.9763091,190.1035755,4.867130318,172.5644066,97.66243115,3.019434973,-0.46589309,0.054168867,0.025664105,11.22534911,7.918971034,6.006037887,3.545283151,1.576811705
Alabama,2014,288.9,221.9,5.1,198.7,62.9,2.3,0.3,0.061911171,0.020033389,9.7,9.349514563,6.021212121,4.6,1.2,221.8148627,194.8730392,4.90206077,176.4847456,92.44806647,2.911519727,-0.351009127,0.055330213,0.024819498,10.99654674,8.133552563,6.008314022,3.703490678,1.520289949
Alabama-Birmingham,1996,140,228.4,4.8,194.3,142.3,3.5,,0.045649073,0.042584435,,6.086956522,6.939285714,3.2,2.9,140,228.4,4.8,194.3,142.3,3.5,,0.045649073,0.042584435,,6.086956522,6.939285714,3.2,2.9
Alabama-Birmingham,1997,171.9,137.2,3.7,173.8,179,4.1,,0.040322581,0.035230352,,6.876,5.679738562,2.5,2.6,144.785,214.72,4.635,191.225,147.805,3.59,,0.044850099,0.041481322,,6.205313043,6.750353641,3.095,2.855
Alabama-Birmingham,1998,127.5,172.7,3.8,218,130.6,3.3,,0.036253776,0.043859649,,6.129807692,7.491408935,2.4,3,142.19225,208.417,4.50975,195.24125,145.22425,3.5465,,0.043560651,0.041838071,,6.193987241,6.861511935,2.99075,2.87675
Alabama-Birmingham,1999,138.5,140.5,3.4,226.1,141.7,3.7,,0.034328358,0.038567493,,5.389105058,6.65,2.3,2.8,141.6384125,198.22945,4.3432875,199.8700625,144.6956125,3.569525,,0.042175807,0.041347485,,6.073254913,6.829785145,2.8871375,2.8652375
Alabama-Birmingham,2000,153.2,163.7,3.8,207.4,83.5,2.4,-0.1,0.027456647,0.027536232,17,5.847328244,6.1179941,1.9,1.9,143.3726506,193.0500325,4.261794375,200.9995531,135.5162706,3.39409625,-0.1,0.039967933,0.039275797,17,6.039365913,6.723016488,2.739066875,2.720451875
Alabama-Birmingham,2001,142.4,160.5,3.7,208.6,57.3,1.9,-0.3,0.038461538,0.025993884,16,5.908713693,5.943019943,2.6,1.7,143.226753,188.1675276,4.177525219,202.1396202,123.78383,3.169981813,-0.13,0.039741974,0.03728351,16.85,6.01976808,6.606017007,2.718206844,2.567384094
Alabama-Birmingham,2002,184.5,130.2,3.4,228.2,154,3.7,-0.1,0.034277198,0.047552448,13.3,6.384083045,7.556291391,2.3,3.4,149.4177401,179.4723985,4.060896436,206.0486771,128.3162555,3.249484541,-0.1255,0.038922257,0.03882385,16.3175,6.074415325,6.748558164,2.655475817,2.69227648
Alabama-Birmingham,2003,216.6,132.4,3.6,208.3,178,4.4,0.4,0.033846154,0.037292818,12.5,7.708185053,6.489096573,2.2,2.7,159.4950791,172.4115387,3.991761971,206.3863756,135.7688172,3.42206186,-0.046675,0.038160842,0.038594196,15.744875,6.319480784,6.709638926,2.587154445,2.693435008
Alabama-Birmingham,2004,256.1,146.9,4.1,270,141.6,3.9,0,0.056060606,0.044176707,13.9,8.508305648,7.105263158,3.7,3.3,173.9858172,168.5848079,4.007997675,215.9284192,136.6434946,3.493752581,-0.03967375,0.040845806,0.039431572,15.46814375,6.647804514,6.76898256,2.754081278,2.784419757
Alabama-Birmingham,2005,292.1,142.5,4.3,224.3,148.1,3.9,-0.5,0.049635036,0.04028777,11.5,8.251412429,7.120634921,3.4,2.8,191.7029446,164.6720867,4.051798024,217.1841563,138.3619704,3.554689694,-0.108722688,0.042164191,0.039560002,14.87292219,6.888345701,6.821730414,2.850969086,2.786756793
Alabama-Birmingham,2006,184.5,125.6,3.5,212.5,146.8,4.3,-0.4,0.03588907,0.047933884,13.5,7.292490119,8.049242424,2.2,2.9,190.6225029,158.8112737,3.96902832,216.4815329,139.6276749,3.666486239,-0.152414284,0.041222923,0.040816084,14.66698386,6.948967364,7.005857216,2.753323723,2.803743274
Alabama-Birmingham,2007,215.3,110.3,3.7,230.8,256.8,5.7,0.4,0.026825633,0.057333333,12.9,5.772117962,7.693333333,1.8,4.3,194.3241275,151.5345827,3.928674072,218.629303,157.2035236,3.971513304,-0.069552142,0.039063329,0.043293672,14.40193628,6.772439953,7.108978634,2.610325165,3.028181783
Alabama-Birmingham,2008,197.3,168.9,4.7,262.9,167,4.8,0.1,0.03652968,0.06,12,6.710884354,8.763333333,2.4,3.9,194.7705084,154.1393953,4.044372961,225.2699075,158.6729951,4.095786308,-0.04411932,0.038683282,0.045799621,14.04164584,6.763206614,7.357131838,2.57877639,3.158954516
Alabama-Birmingham,2009,196,229.9,6,311.5,143.7,4.2,-0.7,0.050874404,0.057342657,14.1,8.065843621,8.373655914,3.2,4.1,194.9549321,165.503486,4.337717017,238.2044214,156.4270458,4.111418362,-0.142501422,0.04051195,0.047531076,14.05039896,6.958602165,7.50961045,2.671959932,3.300111338
Alabama-Birmingham,2010,267,155.8,4.5,248.3,150.6,4.2,0.5,0.047554348,0.052023121,11.9,6.881443299,7.456456456,3.5,3.6,205.7616923,164.0479631,4.362059465,239.7187582,155.552989,4.124705608,-0.046126209,0.04156831,0.048204883,13.72783912,6.947028335,7.501637351,2.796165942,3.345094637
Alabama-Birmingham,2011,234.6,129.4,3.9,282.3,203.3,5.2,0.4,0.02991453,0.060773481,11,6.392370572,8.401785714,2.1,4.4,210.0874385,158.8507686,4.292750545,246.1059445,162.7150406,4.285999766,0.020792722,0.039820243,0.050090173,13.31866325,6.86382967,7.636659605,2.691741051,3.503330442
Alabama-Birmingham,2012,308.8,110.3,3.2,244.6,182.7,4.6,0.8,0.045576408,0.06618705,13.1,7.739348371,8.235690236,3.4,4.6,224.8943227,151.5681533,4.128837963,245.8800528,165.7127845,4.333099801,0.137673814,0.040683668,0.052504704,13.28586376,6.995157476,7.7265142,2.797979893,3.667830876
Alabama-Birmingham,2013,214.8,178.6,4.7,276.5,221.3,5.6,0.5,0.044510386,0.081041968,10.8,7.306122449,9.341216216,3,5.6,223.3801743,155.6229303,4.214512269,250.4730449,174.0508668,4.523134831,0.192022742,0.041257675,0.056785294,12.9129842,7.041802222,7.968719502,2.828282909,3.957656244
Alabama-Birmingham,2014,267.1,210.6,4,233.9,160.6,3.9,7,0.055555556,0.04628331,11.7,9.505338078,7.719471947,4.5,3.3,229.9381481,163.8694908,4.182335428,247.9870881,172.0332368,4.429664607,1.213219331,0.043402357,0.055209996,12.73103657,7.4113326,7.931332369,3.079040473,3.859007808
Alcorn State,1977,163.9,113.7,2.7,143.1,145.5,3.3,,0.02467344,0.046153846,,5.981751825,6.686915888,1.7,3,163.9,113.7,2.7,143.1,145.5,3.3,,0.02467344,0.046153846,,5.981751825,6.686915888,1.7,3
Appalachian State,1972,139.2,170.5,3.7,125.2,182.2,3.3,,0.039816233,0.038007864,,7.326315789,5.877934272,2.6,2.9,139.2,170.5,3.7,125.2,182.2,3.3,,0.039816233,0.038007864,,7.326315789,5.877934272,2.6,2.9
Appalachian State,1973,129.7,168.8,3.6,118.9,199.1,3.9,,0.028787879,0.042028986,,7.010810811,6.833333333,1.9,2.9,137.775,170.245,3.685,124.255,184.735,3.39,,0.03816198,0.038611032,,7.278990043,6.021244131,2.495,2.9
Appalachian State,1974,88.6,189.8,3.6,81.8,186.3,3.7,,,,,5.790849673,5.680555556,,,130.39875,173.17825,3.67225,117.88675,184.96975,3.4365,,0.03816198,0.038611032,,7.055768987,5.970140845,2.495,2.9
Appalachian State,1975,106.8,313.6,5,150.5,199.7,4.3,,0.04853129,,,6.980392157,7.601010101,3.8,,126.8589375,194.2415125,3.8714125,122.7787375,187.1792875,3.566025,,0.039717376,0.038611032,,7.044462463,6.214771233,2.69075,2.9
Appalachian State,1976,75.9,262.5,4.4,111.9,176.1,3.5,,0.042524005,0.025073746,,5.622222222,6.660714286,3.1,1.7,119.2150969,204.4802856,3.950700625,121.1469269,185.5173944,3.55612125,,0.040138371,0.036580439,,6.831126427,6.281662691,2.7521375,2.72
Appalachian State,1977,88.5,239.7,4.7,125.9,284.1,4.8,,0.036656891,0.054830287,,5.299401198,7.319767442,2.5,4.2,114.6078323,209.7632428,4.063095531,121.8598878,200.3047852,3.742703063,,0.039616149,0.039317916,,6.601367642,6.437378404,2.714316875,2.942
