
nipper robert l,0,0
donahue terry,0.1401399474081998,459
jenkins john,0.19889797977086865,1
pickett bob,0,0
brennan terence p terry,0,0
jean walter,0,0
owens lee,0.13950851869464453,456
hardage lewis woodford,0,0
schwartz herbert,0,0
giancola rick,0,0
moore bob,0,0
collier blanton,0.13998482729520348,458
sheats george,0,0
mckeever edward c ed,0.29994396914683896,1
welch jerry,0,0
sommers frank a,0,0
rankin rome,0,0
velez paul e,0,0
marshall coach,0,0
bell steve,0,0
caputi david,0,0
williams mike,0,0
enke fred,0,0
burrell john,0,0
narduzzi bill,0,0
savage anthony,0,0
henderson butch,0,0
bergman wf bus,0,0
biddle dick,0.1401399474081998,455
fortunato joe,0,0
harley dick,0,0
williams hermon p,0,0
miller joseph,0,0
ehrhardt clyde,0,0
morrison joe,0.13982970718220716,455
barlow george,0.13998482729520348,454
damron dane,0,0
bright raymond,0,0
reinhart william j bill,0,0
savage mark,0,0
emery keith,0,0
evans murray,0,0
lockhart george h,0,0
foster dwayne,0,0
crowton gary,0.13998482729520348,454
hickson captain,0,0
crolius frederick j,0,0
morison james l,0,0
brown robert roswell buster,0,0
mccrady thurlo,0,0
hall orville,0,0
norris wb,0,0
rodgers pepper,0.13813417499632177,471
tillage ken,0,0
odaniels howie,0,0
brooke george h,0,0
garlow william,0,0
rapson robert,0,0
peters fred c,0,0
mathis marty,0,0
krich christopher chris,0,0
wittmer jr albert,0,0
strahm dale,0.24474366842160822,1
hanley leroy b pat,0,0
boyers robert e,0,0
johnson scott,0,0
bush jack,0,0
mccaffrie john,0,0
gressette tatum,0,0
crudup byrd d,0,0
harper tony,0,0
staples thomas s,0,0
pritchard robert w bob,0,0
conley jack,0,0
smith bob,0.13982970718220716,455
spicer william c,0,0
bell harry m,0,0
hancock john w,0,0
marshall tom,0,0
bezdek hugo f,0,0
williams silas,0,0
prock john,0,0
james maxwell max,0,0
teufel cm,0,0
trosko fred,0,0
church wh bill,0,0
conrad jr hugh,0,0
clements bill,0,0
lambright maxie,0.15330200421475548,7
martin md,0,0
land matt,0,0
conger jw,0,0
mcfarland arthur,0,0
dashiell paul j,0,0
carlston pete l,0,0
vanfleet ja,0,0
fudge robert,0,0
johnson dave,0,0
barco john w,0,0
schule fw,0,0
hernstein albert e,0,0
zubrow ed,0.2307139450397543,3
pritchard joe g,0,0
